EMPRESA|ANIO|FECHA|CODIGO_CLIENTE|RAZON_SOCIAL|CODIGO_FAMILIA|FAMILIA|REFERENCIA|DESCRIPCION|CANTIDAD|VENTAS|PRECIO_MEDIO_COMPRA|COSTE_ESTIMADO|MARGEN_ESTIMADO|TIPO_CORE|FLAG_SIN_COSTE|FLAG_MARGEN_NEGATIVO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA|FLAG_LINEA_NEGATIVA
CHEMIE|2024|2024-01-02|74|HORTICHUELAS, S.A.T.|02|JABONES Y PASTA LAVAMANOS|21003800|DERGEL SO-GEL DE MANOS S/O|80.000|192.0000000000000|0.8330180000000000|66.64144000000000|125.3585600000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|74|HORTICHUELAS, S.A.T.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|150.000|630.0000000000000|1.300000000000000|195.0000000000000|435.0000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|74|HORTICHUELAS, S.A.T.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91004500|CEPILLO - ESCOBA PERLA|48.000|100.8000000000000|1.112530000000000|53.40144000000000|47.39856000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|74|HORTICHUELAS, S.A.T.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91045200|RECOGEDOR PLASTICO ANTIVUELCO C/PALO|48.000|72.00000000000000|0.6400000000000000|30.72000000000000|41.28000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|74|HORTICHUELAS, S.A.T.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91104400|PALO METALICO DOBLE ROSCA 1'40 ROJO|24.000|33.60000000000000|0.5300000000000000|12.72000000000000|20.88000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|74|HORTICHUELAS, S.A.T.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001A|ROLLO BOLSA BASURA 85X105 AMARILLA C/10|160.000|240.0000000000000|0.8450920000000000|135.2147200000000|104.7852800000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|74|HORTICHUELAS, S.A.T.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91164001|ROLLO BOLSA BASURA DOMESTICA 52X60 C/20|120.000|78.00000000000000|0.3470000000000000|41.64000000000000|36.36000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|74|HORTICHUELAS, S.A.T.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|88.000|140.8000000000000|1.024000000000000|90.11200000000000|50.68800000000002|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|95|AGRICULTORES DEL SURESTE, S.A.T.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|96.000|278.4000000000000|0.9520850000000000|91.40016000000000|186.9998400000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|95|AGRICULTORES DEL SURESTE, S.A.T.|07|AEROSOLES|71113300|SILICHEMI - ABRILLANTADOR ANTIADHERENTE|12.000|85.20000000000000|2.950000000000000|35.40000000000001|49.80000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|446|AGRO IRIS, S.A.T.|08|CELULOSA-LINEA BLANCA|81004018|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|44.000|576.4000000000000|9.585120000000000|421.7452800000000|154.6547200000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|446|AGRO IRIS, S.A.T.|08|CELULOSA-LINEA BLANCA|83014000|BOBINA TISSUE SECO T-70 GOFRADA C/2|40.000|736.0000000000000|13.24000000000000|529.6000000000000|206.4000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|453|MALENO Y TORRES EXPORTACION, S.L.|08|CELULOSA-LINEA BLANCA|81004018|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|2.000|31.20000000000000|9.585120000000000|19.17024000000000|12.02976000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|453|MALENO Y TORRES EXPORTACION, S.L.|08|CELULOSA-LINEA BLANCA|83003203|BOBINA PAPEL MECANICO ECO-GOFRADA DC C/2|12.000|100.8000000000000|4.971124000000000|59.65348800000000|41.14651200000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|453|MALENO Y TORRES EXPORTACION, S.L.|08|CELULOSA-LINEA BLANCA|83014000|BOBINA TISSUE SECO T-70 GOFRADA C/2|12.000|291.6000000000000|13.24000000000000|158.8800000000000|132.7200000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|453|MALENO Y TORRES EXPORTACION, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001|ROLLO BOLSA BASURA 85X105 C/10|40.000|48.00000000000000|0.7333600000000000|29.33440000000000|18.66560000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|612|ONDUSPAN, S.A.|06|PINTURAS Y DISOLVENTES|66000005|PINTURA EPOXI SUELOS ROJO 3011 16:4|40.000|512.0000000000000|8.092841999999999|323.7136800000000|188.2863200000001|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|669|INVER, S.A.T. 6015|01|DESENGRASANTES Y LIMPIADORES GENERALES|11033800|ZOSY D/DESENGRASANTE INDUST.CONCENT.|10.000|37.00000000000000|1.490000000000000|14.90000000000000|22.10000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|669|INVER, S.A.T. 6015|01|DESENGRASANTES Y LIMPIADORES GENERALES|14001700|GLASWIPE - LIMPIACRISTALES PERFUMADO|10.000|27.00000000000000|1.301448000000000|13.01448000000000|13.98552000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|669|INVER, S.A.T. 6015|08|CELULOSA-LINEA BLANCA|81004618|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|6.000|94.20000000000000|10.97391100000000|65.84346599999999|28.35653400000001|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|669|INVER, S.A.T. 6015|08|CELULOSA-LINEA BLANCA|81004618|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|10.000|157.0000000000000|10.97391100000000|109.7391100000000|47.26089000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|669|INVER, S.A.T. 6015|08|CELULOSA-LINEA BLANCA|82003206|BOBINA SECAMANOS MECHA PASTA LAMINADO C/6|36.000|88.20000000000000|1.712005000000000|61.63218000000000|26.56782000000001|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|669|INVER, S.A.T. 6015|08|CELULOSA-LINEA BLANCA|82003206|BOBINA SECAMANOS MECHA PASTA LAMINADO C/6|60.000|147.0000000000000|1.712005000000000|102.7203000000000|44.27970000000001|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|669|INVER, S.A.T. 6015|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91045200|RECOGEDOR PLASTICO ANTIVUELCO C/PALO|5.000|7.000000000000000|0.6400000000000000|3.200000000000000|3.800000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|669|INVER, S.A.T. 6015|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154000|ROLLO BOLSA BASURA 85X110 BD C/10|30.000|42.00000000000000|0.7487230000000000|22.46169000000000|19.53831000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|669|INVER, S.A.T. 6015|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|24.000|38.40000000000000|1.024000000000000|24.57600000000000|13.82400000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|669|INVER, S.A.T. 6015|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|12.000|19.20000000000000|1.024000000000000|12.28800000000000|6.911999999999999|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|671|JOSE Y PACO, S.L.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|20.000|168.0000000000000|3.134838000000000|62.69676000000000|105.3032400000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|671|JOSE Y PACO, S.L.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|96.000|249.6000000000000|0.9520850000000000|91.40016000000000|158.1998400000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|671|JOSE Y PACO, S.L.|08|CELULOSA-LINEA BLANCA|8100ZZ36|PACK HIGIENICO ENGARZADO ZZ PASTA C/36X200|6.000|193.8000000000000|20.84781100000000|125.0868660000000|68.71313400000001|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|671|JOSE Y PACO, S.L.|08|CELULOSA-LINEA BLANCA|84014000|TOALLA TISU ZZ - CAJA 20 PAQ. 200 SERV.|2.000|51.40000000000000|16.90754200000000|33.81508400000000|17.58491600000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|30.000|93.00000000000000|0.8000000000000000|24.00000000000000|69.00000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|40.000|88.00000000000000|0.7741820000000000|30.96728000000000|57.03272000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|14001700|GLASWIPE - LIMPIACRISTALES PERFUMADO|20.000|54.00000000000000|1.301448000000000|26.02896000000000|27.97104000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|02|JABONES Y PASTA LAVAMANOS|21003800|DERGEL SO-GEL DE MANOS S/O|20.000|42.00000000000000|0.8330180000000000|16.66036000000000|25.33964000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|40.000|336.0000000000000|3.134838000000000|125.3935200000000|210.6064800000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|08|CELULOSA-LINEA BLANCA|81004618|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|4.000|62.80000000000000|10.97391100000000|43.89564400000000|18.90435600000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|08|CELULOSA-LINEA BLANCA|82003206LF|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|48.000|115.2000000000000|1.417188000000000|68.02502400000000|47.17497600000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|08|CELULOSA-LINEA BLANCA|83014000|BOBINA TISSUE SECO T-70 GOFRADA C/2|8.000|194.4000000000000|13.24000000000000|105.9200000000000|88.48000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91045200|RECOGEDOR PLASTICO ANTIVUELCO C/PALO|24.000|33.60000000000000|0.6400000000000000|15.36000000000000|18.24000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91064400|FREGONA ALGODON BLANCA EXTRA R-109|60.000|60.00000000000000|0.4880000000000000|29.28000000000000|30.72000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91144400|ROLLO ESTROPAJO VERDE 6 Mts.|1.000|8.699999999999999|4.338000000000000|4.338000000000000|4.361999999999999|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001|ROLLO BOLSA BASURA 85X105 C/10|120.000|144.0000000000000|0.7441520000000000|89.29824000000001|54.70175999999999|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91164001|ROLLO BOLSA BASURA DOMESTICA 52X60 C/20|60.000|36.00000000000000|0.3470000000000000|20.82000000000000|15.18000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|12.000|19.20000000000000|1.024000000000000|12.28800000000000|6.911999999999999|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|732|TOLEDANO HORTICOLA, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|94003801|AIRGEN FRESH HOME - AMBIENTADOR HIGIENIZANTE|20.000|102.0000000000000|2.890000000000000|57.80000000000000|44.20000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.||||**Siguiente linea MUESTRA SIN CARGO**|1.000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|40.000|124.0000000000000|0.8000000000000000|32.00000000000000|92.00000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|40.000|72.00000000000000|0.7300000000000000|29.20000000000000|42.80000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|06|PINTURAS Y DISOLVENTES|61000305|DISOLVENTE UNIVERSAL ENV.5|5.000|15.50000000000000|1.600000000000000|8.000000000000000|7.500000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|06|PINTURAS Y DISOLVENTES|63000001|PINTURA PLASTICA MATE ACRILICO ENV.13 LT.|1.000|39.80000000000000|22.52300000000000|22.52300000000000|17.27700000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|06|PINTURAS Y DISOLVENTES|67000605|ESMALTE MARTELE VERDE MEDIO|10.000|155.0000000000000|2.728600000000000|27.28600000000000|127.7140000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|06|PINTURAS Y DISOLVENTES|67000605|ESMALTE MARTELE VERDE MEDIO ENV.750|1.000|0.0000000000000000|2.728600000000000|2.728600000000000|-2.728600000000000|CORE   |0|1|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|07|AEROSOLES|71233301|PINTURA AEROSOL 200 ML NEGRO BRILLO|4.000|15.20000000000000|1.521000000000000|6.084000000000000|9.116000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|08|CELULOSA-LINEA BLANCA|81014001|PACK HIGIENICO DOMESTICO GC-300 PASTA C/12|8.000|32.00000000000000|2.434245000000000|19.47396000000000|12.52604000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|08|CELULOSA-LINEA BLANCA|81014001|PACK HIGIENICO DOMESTICO GC-300 PASTA C/12|16.000|64.00000000000000|2.434245000000000|38.94792000000000|25.05208000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|44.000|70.40000000000001|1.024000000000000|45.05600000000000|25.34400000000001|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|741|FRUVA IMPORT-EXPORT, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|95003225|DETERGENTE LAVADORA PROFESIONAL SACO 10KG.|2.000|31.80000000000000|8.600000000000000|17.20000000000000|14.60000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|796|FRESH EUROPEAN CARGO S.L.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|20.000|168.0000000000000|3.134838000000000|62.69676000000000|105.3032400000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|796|FRESH EUROPEAN CARGO S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001|ROLLO BOLSA BASURA 85X105 C/10|80.000|96.00000000000000|0.7333600000000000|58.66880000000001|37.33120000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|796|FRESH EUROPEAN CARGO S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92000004|BOTELLA AGUA DESTILADA 4 Lts. C/4|8.000|12.00000000000000|0.8550000000000000|6.840000000000000|5.160000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.||||**Siguiente línea sin cargo**|1.000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|11083800|CHEMGRAS AS - DESENGRASANTE USO GENERAL|20.000|40.00000000000000|0.8000000000000000|16.00000000000000|24.00000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|12003801|CHEMGRAS ASF - DESENGRASANTE FREGADORA|20.000|36.00000000000000|0.7700000000000000|15.40000000000000|20.60000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|12003801|CHEMGRAS ASF - DESENGRASANTE FREGADORA|20.000|36.00000000000000|0.7700000000000000|15.40000000000000|20.60000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|12003801|CHEMGRAS ASF - DESENGRASANTE FREGADORA|20.000|36.00000000000000|0.7700000000000000|15.40000000000000|20.60000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|20.000|38.00000000000000|0.7741820000000000|15.48364000000000|22.51636000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|01|DESENGRASANTES Y LIMPIADORES GENERALES|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|20.000|36.00000000000000|0.7300000000000000|14.60000000000000|21.40000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|42021700|NETIND - DESENGRASANTE DISOLVENTE|20.000|105.0000000000000|3.162034000000000|63.24068000000000|41.75932000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|12.000|78.00000000000000|3.793780000000000|45.52536000000000|32.47464000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|2.000|0.0000000000000000|3.793780000000000|7.587560000000000|-7.587560000000000|CORE   |0|1|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|06|PINTURAS Y DISOLVENTES|61010225|DISOLVENTE PARA PINTURA EPOXI|10.000|54.00000000000000|1.726000000000000|17.26000000000000|36.74000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|06|PINTURAS Y DISOLVENTES|66700120|PINTURA EPOXI SUELOS GRIS 7001 (16:4)|40.000|512.0000000000000|7.045000000000000|281.8000000000000|230.2000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|06|PINTURAS Y DISOLVENTES|69000013|ROLLO CINTA PINTOR 36mm C/8|48.000|67.20000000000000|0.5900000000000000|28.32000000000000|38.88000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|06|PINTURAS Y DISOLVENTES|69000025|BROCHA PRENSADA Nº8 CALIDAD EXTRA|1.000|4.800000000000000|2.931431000000000|2.931431000000000|1.868569000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|06|PINTURAS Y DISOLVENTES|69000025|BROCHA PRENSADA Nº8 CALIDAD EXTRA|24.000|115.2000000000000|2.931431000000000|70.35434400000000|44.84565600000001|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|06|PINTURAS Y DISOLVENTES|69000026|RODILLO HILO ESPECIAL RESINAS PARA SUELOS 22CM|3.000|17.40000000000000|3.370000000000000|10.11000000000000|7.289999999999999|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|81004018|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|4.000|58.40000000000000|9.585120000000000|38.34048000000000|20.05952000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|81004018|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|3.000|43.80000000000000|9.585120000000000|28.75536000000000|15.04464000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|6.000|12.00000000000000|1.320000000000000|7.920000000000000|4.080000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|18.000|36.00000000000000|1.320000000000000|23.76000000000000|12.24000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|24.000|48.00000000000000|1.320000000000000|31.68000000000000|16.32000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|24.000|48.00000000000000|1.320000000000000|31.68000000000000|16.32000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|4.000|92.00000000000000|15.52760000000000|62.11040000000000|29.88960000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|8.000|184.0000000000000|15.35000000000000|122.8000000000000|61.20000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|8.000|184.0000000000000|15.52760000000000|124.2208000000000|59.77920000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|4.000|92.00000000000000|15.35000000000000|61.40000000000000|30.60000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|83040001TK|BOBINA SPUNLACE TK-100/25 C/PRE-CORTE C/2|4.000|92.00000000000000|15.52760000000000|62.11040000000000|29.88960000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91004500|CEPILLO - ESCOBA PERLA|12.000|22.80000000000000|1.112530000000000|13.35036000000000|9.449640000000001|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91045200|RECOGEDOR PLASTICO ANTIVUELCO C/PALO|12.000|16.80000000000000|0.6400000000000000|7.680000000000000|9.120000000000001|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91094400|PALO ALUMINIO DOBLE ROSCA 1'40|12.000|27.60000000000000|1.120000000000000|13.44000000000000|14.16000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91104400|PALO METALICO DOBLE ROSCA 1'40|12.000|15.60000000000000|0.5300000000000000|6.360000000000000|9.239999999999998|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001|ROLLO BOLSA BASURA 85X105 C/10|80.000|88.00000000000000|0.7441520000000000|59.53216000000001|28.46784000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91164001|ROLLO BOLSA BASURA DOMESTICA 52X60 C/20|120.000|72.00000000000000|0.3470000000000000|41.64000000000000|30.36000000000000|CORE   |0|0|0|0|0
CHEMIE|2024|2024-01-02|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91183000|RECAMBIO MOPA-60 ALGODON|1.000|4.700000000000000|0.0000000000000000|0.0000000000000000|4.700000000000000|CORE   |1|0|0|0|0
